Episodes Task Normalised_Cummulative_Reward
93 Q(RS) 0.92781
94 Q(RS) 0.99208
95 Q(RS) 0.98778
96 Q(RS) 0.96369
97 Q(RS) 0.99599
98 Q(RS) 0.99656
99 Q(RS) 1.00362
100 Q(RS) 0.99848
1 Q(RS) 0.00000
2 Q(RS) 0.87240
3 Q(RS) 0.73814
4 Q(RS) 0.93375
5 Q(RS) 0.96146
6 Q(RS) 0.97392
7 Q(RS) 0.86969
8 Q(RS) 0.69000
9 Q(RS) 0.90452
10 Q(RS) 0.99313
11 Q(RS) 0.98713
12 Q(RS) 0.76212
13 Q(RS) 0.94095
14 Q(RS) 0.85874
15 Q(RS) 0.97151
16 Q(RS) 0.99380
17 Q(RS) 0.62837
18 Q(RS) 0.91178
19 Q(RS) 0.80613
20 Q(RS) 0.94738
21 Q(RS) 0.85882
22 Q(RS) 0.79997
23 Q(RS) 0.99925
24 Q(RS) 0.89955
25 Q(RS) 0.93308
26 Q(RS) 0.89911
27 Q(RS) 0.88443
28 Q(RS) 0.75550
29 Q(RS) 0.96111
30 Q(RS) 0.98050
31 Q(RS) 0.90004
32 Q(RS) 0.97055
33 Q(RS) 0.97743
34 Q(RS) 0.77615
35 Q(RS) 0.99583
36 Q(RS) 0.99679
37 Q(RS) 0.99536
38 Q(RS) 0.95831
39 Q(RS) 0.86833
40 Q(RS) 0.86046
41 Q(RS) 0.99494
42 Q(RS) 0.99683
43 Q(RS) 0.85113
44 Q(RS) 0.84787
45 Q(RS) 0.93405
46 Q(RS) 0.98434
47 Q(RS) 0.96707
48 Q(RS) 0.94330
49 Q(RS) 0.99829
50 Q(RS) 0.88459
51 Q(RS) 0.95236
52 Q(RS) 0.96260
53 Q(RS) 0.99925
54 Q(RS) 0.98380
55 Q(RS) 0.91067
56 Q(RS) 0.98766
57 Q(RS) 0.85063
58 Q(RS) 0.95801
59 Q(RS) 0.98950
60 Q(RS) 0.95663
61 Q(RS) 0.89594
62 Q(RS) 0.97940
63 Q(RS) 0.88071
64 Q(RS) 0.98016
65 Q(RS) 0.94911
66 Q(RS) 0.97785
67 Q(RS) 0.98392
68 Q(RS) 0.97168
69 Q(RS) 0.98556
70 Q(RS) 0.85340
71 Q(RS) 0.96059
72 Q(RS) 0.97683
73 Q(RS) 0.91903
74 Q(RS) 0.98478
75 Q(RS) 0.93549
76 Q(RS) 0.99282
77 Q(RS) 0.97749
78 Q(RS) 0.96166
79 Q(RS) 0.98671
80 Q(RS) 0.97220
81 Q(RS) 0.94137
82 Q(RS) 0.98802
83 Q(RS) 0.99884
84 Q(RS) 0.97973
85 Q(RS) 1.00178
86 Q(RS) 0.95346
87 Q(RS) 0.97507
88 Q(RS) 0.99393
89 Q(RS) 0.97859
90 Q(RS) 0.98485
91 Q(RS) 0.96799
92 Q(RS) 0.95782
93 Q(RS) 0.99896
94 Q(RS) 0.95698
95 Q(RS) 1.00120
96 Q(RS) 0.92840
97 Q(RS) 0.99701
98 Q(RS) 0.98803
99 Q(RS) 0.97885
100 Q(RS) 0.99382
1 Q(RS) 0.00000
2 Q(RS) 0.81364
3 Q(RS) 0.95558
4 Q(RS) 0.81903
5 Q(RS) 0.93707
6 Q(RS) 0.75818
7 Q(RS) 0.87097
8 Q(RS) 0.90675
9 Q(RS) 0.91645
10 Q(RS) 0.61367
11 Q(RS) 0.67686
12 Q(RS) 0.80682
13 Q(RS) 0.93160
14 Q(RS) 0.72670
15 Q(RS) 0.82446
16 Q(RS) 0.98694
17 Q(RS) 0.85090
18 Q(RS) 0.97473
19 Q(RS) 0.81543
20 Q(RS) 0.83695
21 Q(RS) 0.99110
22 Q(RS) 0.87605
23 Q(RS) 0.96993
24 Q(RS) 0.92342
25 Q(RS) 0.85510
26 Q(RS) 1.00045
27 Q(RS) 0.97675
28 Q(RS) 0.85943
29 Q(RS) 0.96446
30 Q(RS) 0.95802
31 Q(RS) 0.99711
32 Q(RS) 0.90708
33 Q(RS) 0.91734
34 Q(RS) 0.97324
35 Q(RS) 0.91321
36 Q(RS) 0.90493
37 Q(RS) 0.99458
38 Q(RS) 0.97556
39 Q(RS) 0.78865
40 Q(RS) 0.97498
41 Q(RS) 0.99762
42 Q(RS) 0.99987
43 Q(RS) 0.98683
44 Q(RS) 0.87387
45 Q(RS) 0.95512
46 Q(RS) 0.95029
47 Q(RS) 0.94151
48 Q(RS) 0.96427
49 Q(RS) 0.99373
50 Q(RS) 0.93533
51 Q(RS) 0.91389
52 Q(RS) 0.97339
53 Q(RS) 1.00018
54 Q(RS) 0.98621
55 Q(RS) 1.00465
56 Q(RS) 0.93785
57 Q(RS) 0.96339
58 Q(RS) 0.99362
59 Q(RS) 0.81991
60 Q(RS) 0.93554
61 Q(RS) 0.99912
62 Q(RS) 0.93074
63 Q(RS) 0.98697
64 Q(RS) 0.97785
65 Q(RS) 0.92166
66 Q(RS) 0.98069
67 Q(RS) 0.99400
68 Q(RS) 0.96833
69 Q(RS) 0.89743
70 Q(RS) 0.98117
71 Q(RS) 0.87310
72 Q(RS) 0.94476
73 Q(RS) 0.94202
74 Q(RS) 0.97415
75 Q(RS) 0.97677
76 Q(RS) 0.91142
77 Q(RS) 0.98519
78 Q(RS) 0.98077
79 Q(RS) 0.99473
80 Q(RS) 0.99162
81 Q(RS) 0.95133
82 Q(RS) 0.99868
83 Q(RS) 0.97599
84 Q(RS) 0.98705
85 Q(RS) 0.99756
86 Q(RS) 0.96137
87 Q(RS) 0.99937
88 Q(RS) 0.99355
89 Q(RS) 0.98202
90 Q(RS) 1.00454
91 Q(RS) 0.99567
92 Q(RS) 0.97932
93 Q(RS) 0.94948
94 Q(RS) 0.90525
95 Q(RS) 1.00255
96 Q(RS) 0.96798
97 Q(RS) 0.97292
98 Q(RS) 0.93041
99 Q(RS) 0.97789
100 Q(RS) 0.98716
1 Q(PDS) 0.00000
2 Q(PDS) 0.39134
3 Q(PDS) 0.43695
4 Q(PDS) 0.35139
5 Q(PDS) 0.68333
6 Q(PDS) 0.38679
7 Q(PDS) 0.54394
8 Q(PDS) 0.86833
9 Q(PDS) 0.85316
10 Q(PDS) 0.90344
11 Q(PDS) 0.58282
12 Q(PDS) 0.93297
13 Q(PDS) 0.87972
14 Q(PDS) 0.82317
15 Q(PDS) 0.91081
16 Q(PDS) 0.95039
17 Q(PDS) 0.61938
18 Q(PDS) 0.88243
19 Q(PDS) 0.74944
20 Q(PDS) 0.90019
21 Q(PDS) 0.83592
22 Q(PDS) 0.65008
23 Q(PDS) 0.90539
24 Q(PDS) 0.88268
25 Q(PDS) 0.91547
26 Q(PDS) 0.88244
27 Q(PDS) 0.81468
28 Q(PDS) 0.84304
29 Q(PDS) 0.93727
30 Q(PDS) 0.71369
31 Q(PDS) 0.65332
32 Q(PDS) 0.89154
33 Q(PDS) 0.49057
34 Q(PDS) 0.67943
35 Q(PDS) 0.89291
36 Q(PDS) 0.92934
37 Q(PDS) 0.91618
38 Q(PDS) 0.64369
39 Q(PDS) 0.59231
40 Q(PDS) 0.79300
41 Q(PDS) 0.62048
42 Q(PDS) 0.67478
43 Q(PDS) 0.87060
44 Q(PDS) 0.59048
45 Q(PDS) 0.90768
46 Q(PDS) 0.55864
47 Q(PDS) 0.95448
48 Q(PDS) 0.93992
49 Q(PDS) 0.93457
50 Q(PDS) 0.96554
51 Q(PDS) 0.84920
52 Q(PDS) 0.81744
53 Q(PDS) 0.92644
54 Q(PDS) 0.86024
55 Q(PDS) 0.92950
56 Q(PDS) 0.77718
57 Q(PDS) 0.95445
58 Q(PDS) 0.94008
59 Q(PDS) 0.87843
60 Q(PDS) 0.80875
61 Q(PDS) 0.70284
62 Q(PDS) 0.94478
63 Q(PDS) 0.79283
64 Q(PDS) 0.96088
65 Q(PDS) 0.87030
66 Q(PDS) 0.79050
67 Q(PDS) 0.79430
68 Q(PDS) 0.84181
69 Q(PDS) 0.94259
70 Q(PDS) 0.88213
71 Q(PDS) 0.93810
72 Q(PDS) 0.94205
73 Q(PDS) 0.83977
74 Q(PDS) 0.92930
75 Q(PDS) 0.92229
76 Q(PDS) 0.94540
77 Q(PDS) 0.82978
78 Q(PDS) 0.82815
79 Q(PDS) 0.86594
80 Q(PDS) 0.95098
81 Q(PDS) 0.86464
82 Q(PDS) 0.94203
83 Q(PDS) 0.78451
84 Q(PDS) 0.94066
85 Q(PDS) 0.94550
86 Q(PDS) 0.88419
87 Q(PDS) 0.94302
88 Q(PDS) 0.92684
89 Q(PDS) 0.80941
90 Q(PDS) 0.84981
91 Q(PDS) 0.88497
92 Q(PDS) 0.90633
93 Q(PDS) 0.67638
94 Q(PDS) 0.93641
95 Q(PDS) 0.90577
96 Q(PDS) 0.76569
97 Q(PDS) 0.91747
98 Q(PDS) 0.92337
99 Q(PDS) 0.97214
100 Q(PDS) 0.91613
1 Q(PDS) 0.00000
2 Q(PDS) 0.45176
3 Q(PDS) 0.88406
4 Q(PDS) 0.90503
5 Q(PDS) 0.92240
6 Q(PDS) 0.48488
7 Q(PDS) 0.42257
8 Q(PDS) 0.89045
9 Q(PDS) 0.49367
10 Q(PDS) 0.67119
11 Q(PDS) 0.81475
12 Q(PDS) 0.97017
13 Q(PDS) 0.80995
14 Q(PDS) 0.94970
15 Q(PDS) 0.91432
16 Q(PDS) 0.92691
17 Q(PDS) 0.94497
18 Q(PDS) 0.84656
19 Q(PDS) 0.86294
20 Q(PDS) 0.93969
21 Q(PDS) 0.93208
22 Q(PDS) 0.68063
23 Q(PDS) 0.72358
24 Q(PDS) 0.91865
25 Q(PDS) 0.87825
26 Q(PDS) 0.85214
27 Q(PDS) 0.91236
28 Q(PDS) 0.84748
29 Q(PDS) 0.93503
30 Q(PDS) 0.92672
31 Q(PDS) 0.80049
32 Q(PDS) 0.67896
33 Q(PDS) 0.72108
34 Q(PDS) 0.81883
35 Q(PDS) 0.76048
36 Q(PDS) 0.72632
37 Q(PDS) 0.87322
38 Q(PDS) 0.75070
39 Q(PDS) 0.85915
40 Q(PDS) 0.76628
41 Q(PDS) 0.85693
42 Q(PDS) 0.88735
43 Q(PDS) 0.82880
44 Q(PDS) 0.89205
45 Q(PDS) 0.81469
46 Q(PDS) 0.87161
47 Q(PDS) 0.78268
48 Q(PDS) 0.64257
49 Q(PDS) 0.88151
50 Q(PDS) 0.98492
51 Q(PDS) 0.91435
52 Q(PDS) 0.94207
53 Q(PDS) 0.91079
54 Q(PDS) 0.76487
55 Q(PDS) 0.83139
56 Q(PDS) 0.89773
57 Q(PDS) 0.91139
58 Q(PDS) 0.86270
59 Q(PDS) 0.84257
60 Q(PDS) 0.80215
61 Q(PDS) 0.78512
62 Q(PDS) 0.76937
63 Q(PDS) 0.75112
64 Q(PDS) 0.66593
65 Q(PDS) 0.92576
66 Q(PDS) 0.81682
67 Q(PDS) 0.79693
68 Q(PDS) 0.94391
69 Q(PDS) 0.81166
70 Q(PDS) 0.74365
71 Q(PDS) 0.92206
72 Q(PDS) 0.95635
73 Q(PDS) 0.93545
74 Q(PDS) 0.92259
75 Q(PDS) 0.59507
76 Q(PDS) 0.85580
77 Q(PDS) 0.83360
78 Q(PDS) 0.89616
79 Q(PDS) 0.90280
80 Q(PDS) 0.84278
81 Q(PDS) 0.86610
82 Q(PDS) 0.72559
83 Q(PDS) 0.91599
84 Q(PDS) 0.73484
85 Q(PDS) 0.88174
86 Q(PDS) 0.92081
87 Q(PDS) 0.71678
88 Q(PDS) 0.73196
89 Q(PDS) 0.66169
90 Q(PDS) 0.95467
91 Q(PDS) 0.92457
92 Q(PDS) 0.84139
93 Q(PDS) 0.87373
94 Q(PDS) 0.75914
95 Q(PDS) 0.78836
96 Q(PDS) 0.93515
97 Q(PDS) 0.83497
98 Q(PDS) 0.95587
99 Q(PDS) 0.87297
100 Q(PDS) 0.86230
1 Q(PDS) 0.00000
2 Q(PDS) 0.84444
3 Q(PDS) 0.51577
4 Q(PDS) 0.69600
5 Q(PDS) 0.92022
6 Q(PDS) 0.94469
7 Q(PDS) 0.69696
8 Q(PDS) 0.96559
9 Q(PDS) 0.62242
10 Q(PDS) 0.97822
11 Q(PDS) 0.93889
12 Q(PDS) 0.79899
13 Q(PDS) 0.76648
14 Q(PDS) 0.42019
15 Q(PDS) 0.84276
16 Q(PDS) 0.52625
17 Q(PDS) 0.90313
18 Q(PDS) 0.55561
19 Q(PDS) 0.98694
20 Q(PDS) 0.94023
21 Q(PDS) 0.70025
22 Q(PDS) 0.77310
23 Q(PDS) 0.87965
24 Q(PDS) 0.88212
25 Q(PDS) 0.94007
26 Q(PDS) 0.71460
27 Q(PDS) 0.57314
28 Q(PDS) 0.73939
29 Q(PDS) 0.82650
30 Q(PDS) 0.54722
31 Q(PDS) 0.89973
32 Q(PDS) 0.79272
33 Q(PDS) 0.71772
34 Q(PDS) 0.95236
35 Q(PDS) 0.94024
36 Q(PDS) 0.95411
37 Q(PDS) 0.52649
38 Q(PDS) 0.86084
39 Q(PDS) 0.90444
40 Q(PDS) 0.96644
41 Q(PDS) 0.54317
42 Q(PDS) 0.58839
43 Q(PDS) 0.92647
44 Q(PDS) 0.84441
45 Q(PDS) 0.65362
46 Q(PDS) 0.92085
47 Q(PDS) 0.85685
48 Q(PDS) 0.79244
49 Q(PDS) 0.94429
50 Q(PDS) 0.89013
51 Q(PDS) 0.93136
52 Q(PDS) 0.82638
53 Q(PDS) 0.82403
54 Q(PDS) 0.92129
55 Q(PDS) 0.64171
56 Q(PDS) 0.90160
57 Q(PDS) 0.88034
58 Q(PDS) 0.74232
59 Q(PDS) 0.68289
60 Q(PDS) 0.58067
61 Q(PDS) 0.93140
62 Q(PDS) 0.55175
63 Q(PDS) 0.88235
64 Q(PDS) 0.92695
65 Q(PDS) 0.76799
66 Q(PDS) 0.80449
67 Q(PDS) 0.93923
68 Q(PDS) 0.89273
69 Q(PDS) 0.93461
70 Q(PDS) 0.79811
71 Q(PDS) 0.61317
72 Q(PDS) 0.92129
73 Q(PDS) 0.82442
74 Q(PDS) 0.61767
75 Q(PDS) 0.86491
76 Q(PDS) 0.95691
77 Q(PDS) 0.90081
78 Q(PDS) 0.75214
79 Q(PDS) 0.94597
80 Q(PDS) 0.77652
81 Q(PDS) 0.68499
82 Q(PDS) 0.82439
83 Q(PDS) 0.87831
84 Q(PDS) 0.94846
85 Q(PDS) 0.75693
86 Q(PDS) 0.83013
87 Q(PDS) 0.81217
88 Q(PDS) 0.92452
89 Q(PDS) 0.93498
90 Q(PDS) 0.93902
91 Q(PDS) 0.89939
92 Q(PDS) 0.76126
93 Q(PDS) 0.88661
94 Q(PDS) 0.77457
95 Q(PDS) 0.93960
96 Q(PDS) 0.96306
97 Q(PDS) 0.74651
98 Q(PDS) 0.79241
99 Q(PDS) 0.61028
100 Q(PDS) 0.87204
1 Q(PDS) 0.00000
2 Q(PDS) 0.89187
3 Q(PDS) 0.67381
4 Q(PDS) 0.81806
5 Q(PDS) 0.89813
6 Q(PDS) 0.96652
7 Q(PDS) 0.82225
8 Q(PDS) 0.91379
9 Q(PDS) 0.91967
10 Q(PDS) 0.79599
11 Q(PDS) 0.92140
12 Q(PDS) 0.89841
13 Q(PDS) 0.83111
14 Q(PDS) 0.87429
15 Q(PDS) 0.83649
16 Q(PDS) 0.63273
17 Q(PDS) 0.60549
18 Q(PDS) 0.89263
19 Q(PDS) 0.74813
20 Q(PDS) 0.81045
21 Q(PDS) 0.61912
22 Q(PDS) 0.49582
23 Q(PDS) 0.81908
24 Q(PDS) 0.76803
25 Q(PDS) 0.95201
26 Q(PDS) 0.94756
27 Q(PDS) 0.79812
28 Q(PDS) 0.60246
29 Q(PDS) 0.81741
30 Q(PDS) 0.69091
31 Q(PDS) 0.95469
32 Q(PDS) 0.88291
33 Q(PDS) 0.95515
34 Q(PDS) 0.95617
35 Q(PDS) 0.91187
36 Q(PDS) 0.52378
37 Q(PDS) 0.89777
38 Q(PDS) 0.81416
39 Q(PDS) 0.74518
40 Q(PDS) 0.66441
41 Q(PDS) 0.93062
42 Q(PDS) 0.74537
43 Q(PDS) 0.88115
44 Q(PDS) 0.86330
45 Q(PDS) 0.94962
46 Q(PDS) 0.90712
47 Q(PDS) 0.86578
48 Q(PDS) 0.85975
49 Q(PDS) 0.90019
50 Q(PDS) 0.93392
51 Q(PDS) 0.76269
52 Q(PDS) 0.91819
53 Q(PDS) 0.82828
54 Q(PDS) 0.81434
55 Q(PDS) 0.96770
56 Q(PDS) 0.91830
57 Q(PDS) 0.65569
58 Q(PDS) 0.69536
59 Q(PDS) 0.91239
60 Q(PDS) 0.81209
61 Q(PDS) 0.93406
62 Q(PDS) 0.88023
63 Q(PDS) 0.98543
64 Q(PDS) 0.97021
65 Q(PDS) 0.87559
66 Q(PDS) 0.58731
67 Q(PDS) 0.74908
68 Q(PDS) 0.74914
69 Q(PDS) 0.79364
70 Q(PDS) 0.83041
71 Q(PDS) 0.97219
72 Q(PDS) 0.90028
73 Q(PDS) 0.94085
74 Q(PDS) 0.86348
75 Q(PDS) 0.80468
76 Q(PDS) 0.94861
77 Q(PDS) 0.83355
78 Q(PDS) 0.95537
79 Q(PDS) 0.90243
80 Q(PDS) 0.91155
81 Q(PDS) 0.88065
82 Q(PDS) 0.92845
83 Q(PDS) 0.85089
84 Q(PDS) 0.81968
85 Q(PDS) 0.93244
86 Q(PDS) 0.87777
87 Q(PDS) 0.82520
88 Q(PDS) 0.80800
89 Q(PDS) 0.78601
90 Q(PDS) 0.93684
91 Q(PDS) 0.92785
92 Q(PDS) 0.74899
93 Q(PDS) 0.88641
94 Q(PDS) 0.91414
95 Q(PDS) 0.96495
96 Q(PDS) 0.81720
97 Q(PDS) 0.88362
98 Q(PDS) 0.88155
99 Q(PDS) 0.71951
100 Q(PDS) 0.92986
1 Q(PDS) 0.00000
2 Q(PDS) 0.50385
3 Q(PDS) 0.54739
4 Q(PDS) 0.50649
5 Q(PDS) 0.83900
6 Q(PDS) 0.82719
7 Q(PDS) 0.63182
8 Q(PDS) 0.86064
9 Q(PDS) 0.51956
10 Q(PDS) 0.81389
11 Q(PDS) 0.85465
12 Q(PDS) 0.75400
13 Q(PDS) 0.81524
14 Q(PDS) 0.84573
15 Q(PDS) 0.89103
16 Q(PDS) 0.85926
17 Q(PDS) 0.90137
18 Q(PDS) 0.92189
19 Q(PDS) 0.59404
20 Q(PDS) 0.59464
21 Q(PDS) 0.81349
22 Q(PDS) 0.88525
23 Q(PDS) 0.87103
24 Q(PDS) 0.96184
25 Q(PDS) 0.72607
26 Q(PDS) 0.90608
27 Q(PDS) 0.52571
28 Q(PDS) 0.61959
29 Q(PDS) 0.88842
30 Q(PDS) 0.60455
31 Q(PDS) 0.66332
32 Q(PDS) 0.79096
33 Q(PDS) 0.67046
34 Q(PDS) 0.59448
35 Q(PDS) 0.83127
36 Q(PDS) 0.70140
37 Q(PDS) 0.90671
38 Q(PDS) 0.95339
39 Q(PDS) 0.74700
40 Q(PDS) 0.57093
41 Q(PDS) 0.87453
42 Q(PDS) 0.67894
43 Q(PDS) 0.91230
44 Q(PDS) 0.87467
45 Q(PDS) 0.95273
46 Q(PDS) 0.95852
47 Q(PDS) 0.66797
48 Q(PDS) 0.84162
49 Q(PDS) 0.81404
50 Q(PDS) 0.86453
51 Q(PDS) 0.92694
52 Q(PDS) 0.69698
53 Q(PDS) 0.79193
54 Q(PDS) 0.70071
55 Q(PDS) 0.97173
56 Q(PDS) 0.94406
57 Q(PDS) 0.85205
58 Q(PDS) 0.90546
59 Q(PDS) 0.84107
60 Q(PDS) 0.94826
61 Q(PDS) 0.93972
62 Q(PDS) 0.77723
63 Q(PDS) 0.78403
64 Q(PDS) 0.94111
65 Q(PDS) 0.88082
66 Q(PDS) 0.77653
67 Q(PDS) 0.75959
68 Q(PDS) 0.76466
69 Q(PDS) 0.86472
70 Q(PDS) 0.96603
71 Q(PDS) 0.95929
72 Q(PDS) 0.68683
73 Q(PDS) 0.94549
74 Q(PDS) 0.76886
75 Q(PDS) 0.75228
76 Q(PDS) 0.69872
77 Q(PDS) 0.93572
78 Q(PDS) 0.77808
79 Q(PDS) 0.82706
80 Q(PDS) 0.83215
81 Q(PDS) 0.84172
82 Q(PDS) 0.61927
83 Q(PDS) 0.71959
84 Q(PDS) 0.93688
85 Q(PDS) 0.79764
86 Q(PDS) 0.90354
87 Q(PDS) 0.95304
88 Q(PDS) 0.84570
89 Q(PDS) 0.88900
90 Q(PDS) 0.83463
91 Q(PDS) 0.67045
92 Q(PDS) 0.92085
93 Q(PDS) 0.85531
94 Q(PDS) 0.77403
95 Q(PDS) 0.92581
96 Q(PDS) 0.76958
97 Q(PDS) 0.96753
98 Q(PDS) 0.93523
99 Q(PDS) 0.92097
100 Q(PDS) 0.73935
1 Q(PDS) 0.00000
2 Q(PDS) 0.82706
3 Q(PDS) 0.88927
4 Q(PDS) 0.80898
5 Q(PDS) 0.60614
6 Q(PDS) 0.95103
7 Q(PDS) 0.85108
8 Q(PDS) 0.90017
9 Q(PDS) 0.86021
10 Q(PDS) 0.96284
11 Q(PDS) 0.95045
12 Q(PDS) 0.64324
13 Q(PDS) 0.81283
14 Q(PDS) 0.72103
15 Q(PDS) 0.88136
16 Q(PDS) 0.55487
17 Q(PDS) 0.89766
18 Q(PDS) 0.90010
19 Q(PDS) 0.85290
20 Q(PDS) 0.54404
21 Q(PDS) 0.75906
22 Q(PDS) 0.90946
23 Q(PDS) 0.84294
24 Q(PDS) 0.73851
25 Q(PDS) 0.93555
26 Q(PDS) 0.96841
27 Q(PDS) 0.90828
28 Q(PDS) 0.84603
29 Q(PDS) 0.79857
30 Q(PDS) 0.70820
31 Q(PDS) 0.65620
32 Q(PDS) 0.79262
33 Q(PDS) 0.96822
34 Q(PDS) 0.68176
35 Q(PDS) 0.87618
36 Q(PDS) 0.56248
37 Q(PDS) 0.93847
38 Q(PDS) 0.94714
39 Q(PDS) 0.95557
40 Q(PDS) 0.87797
41 Q(PDS) 0.94772
42 Q(PDS) 0.78497
43 Q(PDS) 0.69340
44 Q(PDS) 0.88282
45 Q(PDS) 0.70105
46 Q(PDS) 0.64365
47 Q(PDS) 0.84540
48 Q(PDS) 0.91602
49 Q(PDS) 0.88316
50 Q(PDS) 0.89265
51 Q(PDS) 0.85354
52 Q(PDS) 0.94311
53 Q(PDS) 0.90709
54 Q(PDS) 0.83195
55 Q(PDS) 0.77563
56 Q(PDS) 0.96986
57 Q(PDS) 0.76175
58 Q(PDS) 0.79958
59 Q(PDS) 0.84654
60 Q(PDS) 0.96062
61 Q(PDS) 0.73314
62 Q(PDS) 0.84446
63 Q(PDS) 0.83487
64 Q(PDS) 0.73462
65 Q(PDS) 0.77837
66 Q(PDS) 0.61338
67 Q(PDS) 0.83671
68 Q(PDS) 0.91396
69 Q(PDS) 0.88671
70 Q(PDS) 0.92768
71 Q(PDS) 0.93825
72 Q(PDS) 0.89711
73 Q(PDS) 0.75440
74 Q(PDS) 0.93735
75 Q(PDS) 0.92450
76 Q(PDS) 0.94637
77 Q(PDS) 0.94274
78 Q(PDS) 0.87073
79 Q(PDS) 0.87992
80 Q(PDS) 0.78757
81 Q(PDS) 0.88842
82 Q(PDS) 0.88775
83 Q(PDS) 0.93535
84 Q(PDS) 0.73667
85 Q(PDS) 0.96806
86 Q(PDS) 0.94673
87 Q(PDS) 0.92976
88 Q(PDS) 0.93989
89 Q(PDS) 0.86711
90 Q(PDS) 0.73549
91 Q(PDS) 0.84365
92 Q(PDS) 0.87057
93 Q(PDS) 0.79379
94 Q(PDS) 0.90757
95 Q(PDS) 0.94388
96 Q(PDS) 0.94680
97 Q(PDS) 0.89067
98 Q(PDS) 0.83161
99 Q(PDS) 0.88652
100 Q(PDS) 0.93575
1 Q(PDS) 0.00000
2 Q(PDS) 0.73107
3 Q(PDS) 0.87025
4 Q(PDS) 0.77019
5 Q(PDS) 0.90224
6 Q(PDS) 0.87298
7 Q(PDS) 0.50824
8 Q(PDS) 0.32089
9 Q(PDS) 0.91362
10 Q(PDS) 0.79646
11 Q(PDS) 0.84935
12 Q(PDS) 0.81864
13 Q(PDS) 0.86429
14 Q(PDS) 0.90295
15 Q(PDS) 0.86742
16 Q(PDS) 0.71713
17 Q(PDS) 0.87004
18 Q(PDS) 0.83526
19 Q(PDS) 0.91760
20 Q(PDS) 0.76855
21 Q(PDS) 0.93912
22 Q(PDS) 0.66008
23 Q(PDS) 0.91508
24 Q(PDS) 0.42438
25 Q(PDS) 0.74967
26 Q(PDS) 0.68825
27 Q(PDS) 0.55227
28 Q(PDS) 0.92880
29 Q(PDS) 0.92129
30 Q(PDS) 0.89831
31 Q(PDS) 0.73270
32 Q(PDS) 0.79055
33 Q(PDS) 0.91636
34 Q(PDS) 0.77672
35 Q(PDS) 0.78039
36 Q(PDS) 0.82159
37 Q(PDS) 0.92346
38 Q(PDS) 0.81191
39 Q(PDS) 0.63965
40 Q(PDS) 0.75116
41 Q(PDS) 0.83615
42 Q(PDS) 0.83845
43 Q(PDS) 0.75631
44 Q(PDS) 0.90864
45 Q(PDS) 0.94100
46 Q(PDS) 0.91603
47 Q(PDS) 0.68223
48 Q(PDS) 0.82013
49 Q(PDS) 0.66042
50 Q(PDS) 0.61519
51 Q(PDS) 0.85379
52 Q(PDS) 0.66957
53 Q(PDS) 0.73175
54 Q(PDS) 0.79575
55 Q(PDS) 0.90899
56 Q(PDS) 0.81781
57 Q(PDS) 0.74390
58 Q(PDS) 0.84488
59 Q(PDS) 0.92413
60 Q(PDS) 0.77882
61 Q(PDS) 0.77466
62 Q(PDS) 0.89914
63 Q(PDS) 0.86857
64 Q(PDS) 0.67250
65 Q(PDS) 0.95712
66 Q(PDS) 0.93219
67 Q(PDS) 0.87762
68 Q(PDS) 0.75009
69 Q(PDS) 0.87420
70 Q(PDS) 0.92224
71 Q(PDS) 0.75787
72 Q(PDS) 0.89267
73 Q(PDS) 0.95538
74 Q(PDS) 0.90844
75 Q(PDS) 0.90167
76 Q(PDS) 0.94112
77 Q(PDS) 0.90919
78 Q(PDS) 0.95870
79 Q(PDS) 0.94922
80 Q(PDS) 0.67926
81 Q(PDS) 0.97458
82 Q(PDS) 0.92786
83 Q(PDS) 0.68973
84 Q(PDS) 0.94176
85 Q(PDS) 0.96113
86 Q(PDS) 0.93272
87 Q(PDS) 0.68185
88 Q(PDS) 0.92256
89 Q(PDS) 0.78035
90 Q(PDS) 0.96780
91 Q(PDS) 0.77330
92 Q(PDS) 0.87385
93 Q(PDS) 0.91104
94 Q(PDS) 0.74926
95 Q(PDS) 0.93038
96 Q(PDS) 0.94765
97 Q(PDS) 0.91990
98 Q(PDS) 0.63732
99 Q(PDS) 0.92123
100 Q(PDS) 0.88780
1 Q(PDS) 0.00000
2 Q(PDS) 0.83829
3 Q(PDS) 0.89768
4 Q(PDS) 0.46298
5 Q(PDS) 0.37532
6 Q(PDS) 0.62730
7 Q(PDS) 0.85972
8 Q(PDS) 0.87766
9 Q(PDS) 0.56229
10 Q(PDS) 0.94707
11 Q(PDS) 0.95166
12 Q(PDS) 0.95309
13 Q(PDS) 0.72998
14 Q(PDS) 0.81132
15 Q(PDS) 0.87809
16 Q(PDS) 0.91689
17 Q(PDS) 0.78241
18 Q(PDS) 0.92866
19 Q(PDS) 0.59628
20 Q(PDS) 0.85584
21 Q(PDS) 0.93189
22 Q(PDS) 0.58371
23 Q(PDS) 0.69943
24 Q(PDS) 0.44721
25 Q(PDS) 0.85111
26 Q(PDS) 0.78833
27 Q(PDS) 0.82856
28 Q(PDS) 0.93993
29 Q(PDS) 0.95117
30 Q(PDS) 0.70436
31 Q(PDS) 0.75007
32 Q(PDS) 0.94809
33 Q(PDS) 0.94301
34 Q(PDS) 0.86432
35 Q(PDS) 0.85096
36 Q(PDS) 0.86528
37 Q(PDS) 0.91249
