States inputs Time(msecs) Memory(MB) Nodes Length Episodes Sequence Algorithm
64 2 0 0.691406 12 11 11 aaaaaaaaaaa Q_PDS
64 2 0 0.691406 14 13 13 aaaaaaaaaaaaa Q_PDS
64 2 0 0.691406 14 13 13 aaaaabaaaaaaa Q_PDS
64 2 0 0.691406 12 11 11 aaaaaaaaaaa Q_PDS
64 2 0 0.691406 13 12 12 aaaaaaaaaaaa Q_PDS
64 2 0 0.691406 11 10 10 aaaaaaaaaa Q_PDS
64 2 0 0.691406 14 13 13 aaaaaaaaaaaaa Q_PDS
64 2 0 0.691406 12 11 11 aaaaaaaaaaa Q_PDS
64 2 0 0.691406 11 10 10 aaaaaaaaaa Q_PDS
64 2 0 0.691406 14 13 13 aaaaaaaaaaaaa Q_PDS
64 2 0 0.691406 13 12 12 aaaaaaaaaaaa Q_PDS
64 2 0 0.691406 11 10 10 aaaaaaaaaa Q_PDS
64 2 0 0.691406 12 11 11 aaaaaaaabaa Q_PDS
64 2 0 0.691406 10 9 9 aaaaaaaaa Q_PDS
64 2 0 0.691406 12 11 11 aaaaaaaaaaa Q_PDS
64 2 0 0.691406 11 10 10 aaaaaaaaaa Q_PDS
64 2 0 0.691406 11 10 10 aaaaaaaaaa Q_PDS
64 2 0 0.691406 13 12 12 aaaaaaabaaaa Q_PDS
64 2 0 0.691406 11 10 10 aaaaaaaaaa Q_PDS
64 2 0 0.691406 10 9 9 aaaaaaaaa Q_PDS
64 2 0 0.691406 11 10 10 aaaaaaaaaa Q_PDS
64 2 0 0.691406 12 11 11 aaaaaaaaaaa Q_PDS
64 2 0 0.691406 12 11 11 aaaaaaaaaaa Q_PDS
64 2 0 0.691406 11 10 10 aaaaaaaaaa Q_PDS
64 2 0 0.691406 11 10 10 aaaaaaaaaa Q_PDS
64 2 0 0.691406 14 13 13 aaaaaaaaaaaaa Q_PDS
64 2 0 0.691406 13 12 12 aaaaaaaaaaaa Q_PDS
64 2 0 0.691406 13 12 12 aaaaaabaaaaa Q_PDS
64 2 0 0.691406 11 10 10 aaaaaaaaaa Q_PDS
64 2 0 0.691406 10 9 9 aaaaaaaaa Q_PDS
64 2 0 0.691406 12 11 11 aaaaaaaaaaa Q_PDS
64 2 0 0.691406 11 10 10 aaaaaaaaaa Q_PDS
64 2 0 0.691406 11 10 10 aaaaaaaaaa Q_PDS
64 2 0 0.691406 15 14 14 aaaaaaaaaaaaaa Q_PDS
64 2 0 0.691406 11 10 10 aaaaaaaaaa Q_PDS
64 2 0 0.691406 14 13 13 aaaaaaaaaaaaa Q_PDS
64 2 0 0.691406 11 10 10 aaaaaaaaaa Q_PDS
64 2 0 0.691406 13 12 12 aaaaaaaaaaaa Q_PDS
64 2 0 0.691406 14 13 13 aaaaaaaaaaaaa Q_PDS
64 2 0 0.691406 11 10 10 aaaaaaaaaa Q_PDS
64 2 0 0.691406 10 9 9 aaaaaaaaa Q_PDS
64 2 0 0.691406 11 10 10 aaaaaaaaaa Q_PDS
64 2 0 0.691406 10 9 9 aaaaaaaaa Q_PDS
64 2 0 0.691406 16 15 15 aaaaaaaaaaaaaaa Q_PDS
64 2 0 0.691406 12 11 11 aaaaaaaaaaa Q_PDS
64 2 0 0.691406 13 12 12 aaaaaaabaaaa Q_PDS
64 2 0 0.691406 15 14 14 aaaaaaaaaaaaaa Q_PDS
64 2 0 0.691406 13 12 12 aaaaaaaaaaaa Q_PDS
64 2 0 0.691406 10 9 9 aaaaaaaaa Q_PDS
64 2 0 0.691406 11 10 10 aaaaaaaaaa Q_PDS
64 2 0 0.691406 11 10 10 aaaaaaaaaa Q_PDS
64 3 0 0.691406 9 8 9 aaaaaaaa Q_PDS
64 3 0 0.691406 9 8 8 aaaaaaaa Q_PDS
64 3 0 0.691406 8 7 7 aaaaaaa Q_PDS
64 3 0 0.691406 10 9 9 aaaaaaaaa Q_PDS
64 3 0 0.710938 8 7 7 aaaaaaa Q_PDS
64 3 0 0.710938 7 6 6 aaaaaa Q_PDS
64 3 0 0.710938 8 7 7 aaaaaaa Q_PDS
64 3 0 0.710938 10 9 9 aaaaaaaaa Q_PDS
64 3 0 0.710938 8 7 7 aaaaaaa Q_PDS
64 3 0 0.710938 8 7 7 aaaaaaa Q_PDS
64 3 0 0.710938 7 6 6 aaaaaa Q_PDS
64 3 0 0.710938 7 6 6 aaaaaa Q_PDS
64 3 0 0.710938 8 7 7 aaaaaaa Q_PDS
64 3 0 0.710938 7 6 6 aaaaaa Q_PDS
64 3 0 0.710938 9 8 8 aaaaaaaa Q_PDS
64 3 0 0.710938 8 7 7 aaaaaaa Q_PDS
64 3 0 0.710938 10 9 9 aaaaaaaaa Q_PDS
64 3 0 0.710938 9 8 8 aaaaaaaa Q_PDS
64 3 0 0.710938 7 6 6 aaaaaa Q_PDS
64 3 0 0.710938 7 6 6 aaaaaa Q_PDS
64 3 0 0.710938 8 7 7 aaaaaaa Q_PDS
64 3 0 0.710938 9 8 8 aaaaaaaa Q_PDS
64 3 0 0.710938 8 7 7 aaaaaaa Q_PDS
64 3 0 0.710938 8 7 7 aaaaaaa Q_PDS
64 3 0 0.710938 9 8 8 aaaaaaaa Q_PDS
64 3 0 0.710938 8 7 7 aaaaaaa Q_PDS
64 3 0 0.710938 7 6 6 aaaaaa Q_PDS
64 3 0 0.710938 8 7 7 aaaaaab Q_PDS
64 3 0 0.710938 7 6 6 aaaaaa Q_PDS
64 3 0 0.710938 13 12 12 aaaaaaaaaaaa Q_PDS
64 3 0 0.710938 8 7 7 aaaaaca Q_PDS
64 3 0 0.710938 10 9 9 aaaaaaaaa Q_PDS
64 3 0 0.710938 8 7 7 aaaaaaa Q_PDS
64 3 0 0.710938 9 8 8 aaaaaaaa Q_PDS
64 3 0 0.710938 8 7 7 aaaaaaa Q_PDS
64 3 0 0.710938 10 9 9 aaaaaaaaa Q_PDS
64 3 0 0.710938 8 7 7 aaaaaaa Q_PDS
64 3 0 0.710938 13 12 12 aaaaaaaaaaaa Q_PDS
64 3 0 0.710938 8 7 7 aaaaaaa Q_PDS
64 3 0 0.710938 7 6 6 aaaaaa Q_PDS
64 3 0 0.710938 8 7 7 aaaaaaa Q_PDS
64 3 0 0.710938 8 7 7 aaaaaaa Q_PDS
64 3 0 0.710938 11 10 10 aaaaaaaaaa Q_PDS
64 3 0 0.710938 10 9 9 aaaaaaaaa Q_PDS
64 3 0 0.710938 9 8 8 aaaaaaaa Q_PDS
64 3 0 0.710938 8 7 7 aaaaaaa Q_PDS
64 3 0 0.710938 8 7 8 aaaaaaa Q_PDS
64 3 0 0.710938 8 7 7 aaaaaaa Q_PDS
64 3 0 0.710938 8 7 7 aaaaaaa Q_PDS
64 3 0 0.714844 9 8 8 aaaaaaaa Q_PDS
64 3 0 0.714844 7 6 6 aaaaaa Q_PDS
64 3 0 0.714844 9 8 8 aaaaaaaa Q_PDS
64 3 0 0.714844 9 8 8 aaaaaaaa Q_PDS
64 3 0 0.714844 8 7 7 aaaaaaa Q_PDS
64 3 0 0.714844 7 6 6 aaaaaa Q_PDS
64 3 0 0.714844 8 7 7 aaaaaaa Q_PDS
64 3 0 0.714844 9 8 8 aaaaaaaa Q_PDS
64 3 0 0.714844 8 7 7 aaaaaaa Q_PDS
64 3 0 0.714844 12 11 11 aaaaaaaaaaa Q_PDS
64 3 0 0.714844 7 6 6 aaaaaa Q_PDS
64 3 0 0.714844 10 9 9 aaaaaaaaa Q_PDS
64 3 0 0.714844 8 7 7 aaaaaaa Q_PDS
64 3 0 0.714844 8 7 7 aaaaaaa Q_PDS
64 3 0 0.714844 8 7 7 aaaaaaa Q_PDS
64 3 0 0.714844 8 7 7 aaaaaaa Q_PDS
64 3 0 0.714844 8 7 7 aaaaaaa Q_PDS
64 3 0 0.714844 9 8 8 aaaabaaa Q_PDS
64 3 0 0.714844 9 8 8 aaacaaaa Q_PDS
64 3 0 0.714844 9 8 8 aaaaaaaa Q_PDS
64 3 0 0.714844 9 8 8 aaaaaaaa Q_PDS
64 3 0 0.714844 8 7 7 aaaaaaa Q_PDS
64 3 0 0.714844 10 9 9 aaaaaaaaa Q_PDS
64 3 0 0.726562 8 7 7 aaaaaaa Q_PDS
64 3 0 0.726562 10 9 9 aaaaaaaaa Q_PDS
64 3 0 0.726562 9 8 8 aaaaaaaa Q_PDS
64 3 0 0.726562 9 8 8 aaaaaaaa Q_PDS
64 3 0 0.726562 8 7 7 aaaaaaa Q_PDS
64 3 0 0.726562 7 6 6 aaaaaa Q_PDS
64 3 0 0.726562 10 9 9 aaaaaaaaa Q_PDS
64 3 0 0.726562 10 9 9 aaaaaaaaa Q_PDS
64 3 0 0.726562 10 9 9 aaaaaaaaa Q_PDS
64 3 0 0.726562 8 7 7 aaaaaaa Q_PDS
64 3 0 0.726562 8 7 7 aaaaaaa Q_PDS
64 3 0 0.726562 8 7 7 aaaaaaa Q_PDS
64 3 0 0.726562 7 6 6 aaaaaa Q_PDS
64 3 0 0.726562 9 8 8 aaaaaaaa Q_PDS
64 3 0 0.726562 8 7 7 aaabaaa Q_PDS
64 3 0 0.726562 7 6 6 aaaaaa Q_PDS
64 3 0 0.726562 8 7 7 aaaaaaa Q_PDS
64 3 0 0.726562 8 7 7 aaaaaaa Q_PDS
64 3 0 0.726562 12 11 11 aaaaacaaaaa Q_PDS
64 3 0 0.726562 10 9 9 aaaaaaaaa Q_PDS
64 3 0 0.726562 8 7 7 aaaaaaa Q_PDS
64 3 0 0.726562 10 9 9 aaaaaaaaa Q_PDS
64 3 0 0.746094 7 6 7 aaaaaa Q_PDS
64 3 0 0.746094 10 9 9 aaaaaaaaa Q_PDS
64 3 0 0.746094 10 9 10 aaaaaaaaa Q_PDS
64 3 0 0.746094 7 6 6 aaaaaa Q_PDS
64 3 0 0.746094 8 7 7 aaaaaaa Q_PDS
64 3 0 0.746094 10 9 9 aaaaaaaaa Q_PDS
64 4 0 0.746094 7 6 6 aaaaaa Q_PDS
64 4 0 0.746094 7 6 6 aaaaaa Q_PDS
64 4 0 0.746094 6 5 5 aaaaa Q_PDS
64 4 0 0.746094 6 5 5 aaaaa Q_PDS
64 4 0 0.746094 7 6 6 aaaaaa Q_PDS
64 4 0 0.746094 8 7 7 aaaaaaa Q_PDS
64 4 0 0.746094 8 7 7 baaaaaa Q_PDS
64 4 0 0.746094 6 5 6 aaaaa Q_PDS
64 4 0 0.746094 6 5 5 aaaaa Q_PDS
64 4 0 0.746094 6 5 5 aaaaa Q_PDS
64 4 0 0.746094 7 6 6 aaaaaa Q_PDS
64 4 0 0.746094 7 6 6 aaaaaa Q_PDS
64 4 0 0.746094 6 5 5 aaaaa Q_PDS
64 4 0 0.746094 7 6 6 aaaaaa Q_PDS
64 4 0 0.746094 7 6 6 aaaaaa Q_PDS
64 4 0 0.746094 7 6 6 aabaaa Q_PDS
64 4 0 0.746094 7 6 6 aaaaaa Q_PDS
64 4 0 0.746094 6 5 5 aaaaa Q_PDS
64 4 0 0.746094 8 7 7 aaaaaaa Q_PDS
64 4 0 0.746094 7 6 6 aaaaaa Q_PDS
64 4 0 0.746094 6 5 5 aaaaa Q_PDS
64 4 0 0.746094 9 8 8 aaaaaaaa Q_PDS
64 4 0 0.746094 7 6 6 aaaaaa Q_PDS
64 4 0 0.746094 7 6 6 aaaaaa Q_PDS
64 4 0 0.746094 8 7 7 aaabaaa Q_PDS
64 4 0 0.746094 7 6 6 aaaaaa Q_PDS
64 4 0 0.746094 8 7 8 aaaaaaa Q_PDS
64 4 0 0.746094 7 6 6 aaaaaa Q_PDS
64 4 0 0.746094 7 6 6 aaaaaa Q_PDS
64 4 0 0.746094 7 6 6 aaaaaa Q_PDS
64 4 0 0.746094 11 10 10 aaaaaaaaaa Q_PDS
64 4 0 0.746094 6 5 5 aaaaa Q_PDS
64 4 0 0.746094 7 6 6 aaaaaa Q_PDS
64 4 0 0.746094 6 5 5 aaaaa Q_PDS
64 4 0 0.746094 6 5 5 aaaaa Q_PDS
64 4 0 0.746094 6 5 5 aaaaa Q_PDS
64 4 0 0.746094 8 7 7 aaaaaaa Q_PDS
64 4 0 0.746094 7 6 6 aaaaaa Q_PDS
64 4 0 0.746094 8 7 7 aaaaaaa Q_PDS
64 4 0 0.746094 7 6 6 aaaaaa Q_PDS
64 4 0 0.746094 6 5 5 aaaaa Q_PDS
64 4 0 0.746094 8 7 7 aaaaaaa Q_PDS
64 4 0 0.746094 6 5 5 aaaaa Q_PDS
64 4 0 0.746094 6 5 5 aaaaa Q_PDS
64 4 0 0.746094 6 5 5 aaaaa Q_PDS
64 4 0 0.746094 7 6 6 aaaaaa Q_PDS
64 4 0 0.746094 8 7 7 aaaaaaa Q_PDS
64 4 0 0.746094 7 6 6 aaaaaa Q_PDS
64 4 0 0.746094 6 5 6 aaaaa Q_PDS
64 4 0 0.746094 6 5 5 aaaaa Q_PDS
64 4 0 0.746094 9 8 8 aaaaaaaa Q_PDS
64 4 0 0.746094 7 6 6 aadaaa Q_PDS
64 4 0 0.746094 8 7 7 aaaaaaa Q_PDS
64 4 0 0.746094 7 6 6 aaaaaa Q_PDS
64 4 0 0.746094 8 7 7 aaaaaaa Q_PDS
64 4 0 0.746094 6 5 5 aaaaa Q_PDS
64 4 0 0.746094 8 7 7 aaaaaaa Q_PDS
64 4 0 0.746094 9 8 8 aaaaaaaa Q_PDS
64 4 0 0.746094 7 6 6 aaaaaa Q_PDS
64 4 0 0.746094 7 6 6 aaaaaa Q_PDS
64 4 0 0.722656 10 9 9 aaaaaaaaa Q_PDS
64 4 0 0.746094 7 6 6 aabaaa Q_PDS
64 4 0 0.746094 6 5 5 aaaaa Q_PDS
64 4 0 0.746094 6 5 5 aaaaa Q_PDS
64 4 0 0.746094 6 5 5 aaaaa Q_PDS
64 4 0 0.746094 6 5 5 aaaaa Q_PDS
64 4 0 0.746094 6 5 5 aaaaa Q_PDS
64 4 0 0.746094 7 6 6 aaaaaa Q_PDS
64 4 0 0.746094 6 5 5 aaaaa Q_PDS
64 4 0 0.746094 8 7 7 aaaaaaa Q_PDS
64 4 0 0.746094 6 5 5 aaaaa Q_PDS
64 4 0 0.746094 9 8 8 aaaaaaaa Q_PDS
64 4 0 0.746094 6 5 6 aaaaa Q_PDS
64 4 0 0.746094 7 6 6 aaaaaa Q_PDS
64 4 0 0.746094 8 7 7 aaaaaaa Q_PDS
64 4 0 0.746094 7 6 7 aaaaaa Q_PDS
64 4 0 0.746094 8 7 7 aaaaaaa Q_PDS
64 4 0 0.746094 7 6 6 aaaaaa Q_PDS
64 4 0 0.746094 8 7 7 aaaadaa Q_PDS
64 4 0 0.746094 7 6 6 aaaaaa Q_PDS
64 4 0 0.746094 6 5 5 aaaaa Q_PDS
64 4 0 0.746094 8 7 7 aaaaaaa Q_PDS
64 4 0 0.746094 8 7 7 aaaaaaa Q_PDS
64 4 0 0.746094 7 6 6 aaaaaa Q_PDS
64 4 0 0.746094 9 8 8 aaaaaaaa Q_PDS
64 4 0 0.746094 6 5 5 aaaaa Q_PDS
64 4 0 0.746094 7 6 6 aaaaaa Q_PDS
64 4 0 0.746094 7 6 6 aaaaaa Q_PDS
64 4 0 0.746094 6 5 5 aaaaa Q_PDS
64 4 0 0.746094 7 6 6 aaaaaa Q_PDS
64 4 0 0.746094 8 7 7 aaaaaaa Q_PDS
64 4 0 0.746094 10 9 9 aaaaaaaaa Q_PDS
64 4 0 0.746094 6 5 5 aaaaa Q_PDS
64 4 0 0.746094 7 6 6 aaaaaa Q_PDS
64 4 0 0.746094 8 7 7 aaaaaaa Q_PDS
64 4 0 0.746094 7 6 6 aaaaaa Q_PDS
64 4 0 0.746094 9 8 8 aaaaaaaa Q_PDS
64 4 0 0.746094 7 6 6 aaaaaa Q_PDS
64 4 0 0.746094 8 7 7 aaaaaaa Q_PDS
64 4 0 0.746094 8 7 7 aaaaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 7 6 6 aaaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 7 6 6 aaaeaa Q_PDS
64 5 0 0.746094 7 6 6 aaaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaad Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 7 6 6 aaaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 8 7 7 aaaaaaa Q_PDS
64 5 0 0.746094 7 6 6 aaaaaa Q_PDS
64 5 0 0.746094 5 4 4 aaaa Q_PDS
64 5 0 0.746094 7 6 6 aaaaaa Q_PDS
64 5 0 0.746094 5 4 4 aaaa Q_PDS
64 5 0 0.746094 7 6 6 aaaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 5 4 4 aaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 5 4 4 aaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 7 6 6 aaaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 7 6 7 aaaaaa Q_PDS
64 5 0 0.746094 7 6 6 aaaaaa Q_PDS
64 5 0 0.746094 8 7 7 aaaaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 8 7 7 aaaaaaa Q_PDS
64 5 0 0.746094 7 6 6 aaaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 7 6 6 aaaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.699219 7 6 6 aaaaaa Q_PDS
64 5 0 0.714844 6 5 5 aaaaa Q_PDS
64 5 0 0.714844 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 7 6 6 aaaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 7 6 6 aaaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 7 6 6 aaaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 7 6 6 aaaaaa Q_PDS
64 5 0 0.746094 7 6 6 aaaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 7 6 6 aaaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 7 6 6 aaaaaa Q_PDS
64 5 0 0.746094 6 5 6 aaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 7 6 6 aaaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaeaa Q_PDS
64 5 0 0.746094 5 4 4 aaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 5 4 4 aaaa Q_PDS
64 5 0 0.746094 10 9 9 aaaaaaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 7 6 6 aaaaaa Q_PDS
64 5 0 0.746094 5 4 4 aaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 8 7 7 aaaaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 8 7 7 aaaaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 8 7 7 aaaaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 6 5 5 aaaaa Q_PDS
64 5 0 0.746094 7 6 6 aaaaaa Q_PDS
64 5 0 0.746094 6 5 5 aacaa Q_PDS
128 2 0 0.746094 14 13 13 aaaaaaaaaaaaa Q_PDS
128 2 0 0.746094 16 15 15 aaaaaaaaaaaaaaa Q_PDS
128 2 0 0.746094 17 16 16 aaaaaaaaaaaaaaaa Q_PDS
128 2 0 0.746094 13 12 12 aaaaaaaaaaaa Q_PDS
128 2 0 0.746094 16 15 15 aaaaaaabaaaaaaa Q_PDS
128 2 0 0.757812 13 12 12 aaaaaaaaaaaa Q_PDS
128 2 0 0.769531 16 15 15 aaaaaaaaaaaaaaa Q_PDS
128 2 0 0.769531 15 14 14 aaaaaaaaaaaaaa Q_PDS
128 2 0 0.769531 19 18 19 aaaaaaaaaaaaaaaaaa Q_PDS
128 2 0 0.769531 15 14 14 aaaaaaaaaaaaaa Q_PDS
128 2 0 0.769531 18 17 17 aaaaaaaaaaaabaaaa Q_PDS
128 2 0 0.769531 13 12 12 aaaaaaaaaaaa Q_PDS
128 2 0 0.769531 12 11 11 aaaaaaaaaaa Q_PDS
128 2 0 0.769531 17 16 16 aaaaaaaaaaaaaaaa Q_PDS
128 2 0 0.769531 15 14 14 aaaaaaaaaaaaaa Q_PDS
128 2 0 0.769531 16 15 15 aaaaaaaaaaaaaaa Q_PDS
128 2 0 0.769531 13 12 12 aaaaaaaaaaaa Q_PDS
128 2 0 0.769531 20 19 19 aaaaaaaaaaaaaaaaaaa Q_PDS
128 2 0 0.769531 13 12 12 aaaaaaaaaaaa Q_PDS
128 2 0 0.769531 14 13 13 aaaaaaaaaaaaa Q_PDS
128 2 0 0.769531 14 13 14 aaaaaaaaaaaaa Q_PDS
128 2 0 0.769531 15 14 14 aaaaaaaaaaaaaa Q_PDS
128 2 0 0.769531 15 14 14 aaaaaaaaaaaaaa Q_PDS
128 2 0 0.769531 18 17 17 aaaaaaaaaaaaaaaaa Q_PDS
128 2 0 0.769531 12 11 11 aaaaaaaaaaa Q_PDS
128 2 0 0.769531 11 10 10 aaaaaaaaaa Q_PDS
128 2 0 0.769531 13 12 12 aaaaaaaaaaaa Q_PDS
128 2 0 0.769531 15 14 14 aaaaaaaaaaaaaa Q_PDS
128 2 0 0.769531 12 11 11 aaaaaaaaaaa Q_PDS
128 2 0 0.769531 15 14 14 aaaaaaaaaaaaaa Q_PDS
128 2 0 0.769531 13 12 12 aaaaaaaaaaaa Q_PDS
128 2 0 0.769531 14 13 13 aaaaaaaaaaaaa Q_PDS
128 2 0 0.769531 15 14 14 aaaaaaaaaaaaaa Q_PDS
128 2 0 0.769531 17 16 16 aaaaaaaaaaaaaaaa Q_PDS
128 2 0 0.769531 17 16 16 aaaaaaaaaaaaaaaa Q_PDS
128 2 0 0.769531 12 11 11 aaaaaaaaaaa Q_PDS
128 2 0 0.769531 15 14 14 aaaaaaabaaaaaa Q_PDS
128 2 0 0.769531 15 14 14 aaaaaaaaaaaaaa Q_PDS
128 2 0 0.769531 16 15 15 aaaaaaaaaaaaaaa Q_PDS
128 2 0 0.769531 13 12 12 aaaaaaaaaaaa Q_PDS
128 2 0 0.769531 17 16 16 aaaaaaaaaaaaaaaa Q_PDS
128 2 0 0.769531 15 14 14 aaaaaaaaaaaaaa Q_PDS
128 2 0 0.769531 12 11 11 aaaaaaaaaaa Q_PDS
128 2 0 0.769531 13 12 12 aaaaaaaaaaba Q_PDS
128 2 0 0.769531 18 17 17 aaaaaabaaaaaaaaaa Q_PDS
128 2 0 0.746094 13 12 12 aaaaaaaaaaaa Q_PDS
128 2 0 0.753906 16 15 15 aaaaaaaaaaaaaaa Q_PDS
128 2 0 0.753906 15 14 14 aaaaaaaaaaaaaa Q_PDS
128 2 0 0.753906 14 13 13 aaaaaaaaaaaaa Q_PDS
128 2 0 0.742188 13 12 12 aaaaaaaaaaaa Q_PDS
128 2 0 0.742188 14 13 13 aaaaaaaaaaaaa Q_PDS
128 2 0 0.742188 14 13 13 aaaaaaaaaaaaa Q_PDS
128 2 0 0.742188 17 16 16 aaaaaaaaaaaaaaaa Q_PDS
128 2 0 0.738281 15 14 14 aaaaaaaaaaaaaa Q_PDS
128 2 0 0.746094 15 14 14 aaaaaaaaaaaaaa Q_PDS
128 2 0 0.746094 16 15 15 aaaaaaaaaaaaaaa Q_PDS
128 2 0 0.746094 23 22 22 aaaaaaaaaaabaaaaaaaaaa Q_PDS
128 2 0 0.769531 14 13 13 aaaaaaaaaaaaa Q_PDS
128 2 0 0.769531 15 14 14 aaaaaaaaaaaaaa Q_PDS
128 2 0 0.773438 19 18 18 aaaaaaaaaaaaaaaaaa Q_PDS
128 2 0 0.773438 18 17 17 aaaaaaaaaaaaaaaaa Q_PDS
128 2 0 0.773438 12 11 11 aaaaaaaaaaa Q_PDS
128 2 0 0.773438 16 15 15 aaaaaaaaaaaaaaa Q_PDS
128 2 0 0.773438 13 12 12 aaaaaaaaaaaa Q_PDS
128 2 0 0.773438 13 12 15 aaaaaaaaaaaa Q_PDS
128 2 0 0.773438 14 13 13 aaaaaaaaaaaaa Q_PDS
128 2 0 0.773438 12 11 11 aaaaaaaaaaa Q_PDS
128 2 0 0.773438 13 12 12 aaaaaaaaaaaa Q_PDS
128 2 0 0.773438 15 14 16 aaaaaaaaaaaaaa Q_PDS
128 2 0 0.773438 14 13 13 aaaaaaaaaaaaa Q_PDS
128 2 0 0.785156 15 14 14 aaaaaaaaaaaaaa Q_PDS
128 2 0 0.785156 12 11 11 aaaaaaaaaaa Q_PDS
128 2 0 0.785156 13 12 12 aaaaaaaaaaaa Q_PDS
128 2 0 0.785156 12 11 11 aaaaaaaaaaa Q_PDS
128 2 0 0.785156 13 12 12 aaaaaaaaaaaa Q_PDS
128 2 0 0.785156 16 15 15 aaaaaaaaaaaaaaa Q_PDS
128 2 0 0.785156 13 12 12 aaaaaaaaaaaa Q_PDS
128 2 0 0.785156 15 14 16 aaaaaaaaaaaaaa Q_PDS
128 2 0 0.792969 16 15 15 aaaaaaaaaaaaaaa Q_PDS
128 2 0 0.792969 14 13 13 aaaaaaaaaaaaa Q_PDS
128 2 0 0.792969 16 15 15 aaaaaaaaaaaaaaa Q_PDS
128 2 0 0.792969 17 16 17 aaaaaaaaaaaaaaaa Q_PDS
